Secciones de la CNAE-09	Tipo de coste	Periodo	Total
D Suministro de energía eléctrica, gas, vapor y aire acondicionado	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2000T3	69,8
D Suministro de energía eléctrica, gas, vapor y aire acondicionado	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2000T2	69,7
D Suministro de energía eléctrica, gas, vapor y aire acondicionado	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2000T1	69
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2014T4	108,6
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2014T3	108,5
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2014T2	108,4
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2014T1	108,5
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2013T4	108,2
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2013T3	108,3
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2013T2	106
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2013T1	105,1
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2012T4	104
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2012T3	106,5
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2012T2	106,3
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2012T1	106,5
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2011T4	107,4
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2011T3	107
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2011T2	106,2
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2011T1	107
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2010T4	105,9
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2010T3	103,6
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2010T2	104,2
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2010T1	102,8
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2009T4	104,8
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2009T3	101,9
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2009T2	102,6
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2009T1	101,5
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2008T4	99,9
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2008T3	100,6
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2008T2	99,5
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2008T1	100
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2007T4	98,7
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2007T3	96
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2007T2	96,4
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2007T1	95
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2006T4	93,8
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2006T3	90,8
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2006T2	90,2
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2006T1	89,3
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2005T4	86,9
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2005T3	88,6
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2005T2	86,7
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2005T1	85,1
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2004T4	86,1
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2004T3	84,3
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2004T2	84,7
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2004T1	84,2
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2003T4	83,4
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2003T3	83,1
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2003T2	81,8
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2003T1	80,8
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2002T4	78,8
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2002T3	77,8
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2002T2	77,3
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2002T1	75,8
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2001T4	75,1
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2001T3	75,4
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2001T2	73,4
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2001T1	72,7
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2000T4	73,2
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2000T3	72,7
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2000T2	72,3
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste laboral total por hora efectiva de trabajo	2000T1	72,6
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2014T4	107,5
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2014T3	107,7
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2014T2	107,6
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2014T1	107,7
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2013T4	107,3
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2013T3	107,7
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2013T2	104,9
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2013T1	104,7
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2012T4	103,1
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2012T3	106,1
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2012T2	106,3
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2012T1	106,4
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2011T4	107,4
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2011T3	106,9
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2011T2	106,3
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2011T1	106,7
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2010T4	106,2
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2010T3	103,5
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2010T2	104,5
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2010T1	102,5
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2009T4	105,7
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2009T3	102,5
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2009T2	103,4
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2009T1	102,1
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2008T4	99,8
E Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Coste salarial total por hora efectiva de trabajo	2008T3	100,9
