País de nacimiento;Nacionalidad;Periodo;Total
Canadá;Extranjero;2021S2;592
Canadá;Extranjero;2021S1;356
Canadá;Extranjero;2020S2;403
Canadá;Extranjero;2020S1;290
Canadá;Extranjero;2019S2;556
Canadá;Extranjero;2019S1;378
Canadá;Extranjero;2018S2;564
Canadá;Extranjero;2018S1;292
Canadá;Extranjero;2017S2;513
Canadá;Extranjero;2017S1;261
Canadá;Extranjero;2016S2;416
Canadá;Extranjero;2016S1;244
Canadá;Extranjero;2015S2;393
Canadá;Extranjero;2015S1;219
Canadá;Extranjero;2014S2;400
Canadá;Extranjero;2014S1;216
Canadá;Extranjero;2013S2;361
Canadá;Extranjero;2013S1;237
Canadá;Extranjero;2012S2;332
Canadá;Extranjero;2012S1;226
Canadá;Extranjero;2011S2;387
Canadá;Extranjero;2011S1;190
Canadá;Extranjero;2010S2;272
Canadá;Extranjero;2010S1;179
Canadá;Extranjero;2009S2;225
Canadá;Extranjero;2009S1;172
Canadá;Extranjero;2008S2;233
Canadá;Extranjero;2008S1;161
Centro América y Caribe;Total;2022S1;44.515
Centro América y Caribe;Total;2021S2;27.180
Centro América y Caribe;Total;2021S1;16.383
Centro América y Caribe;Total;2020S2;18.629
Centro América y Caribe;Total;2020S1;31.482
Centro América y Caribe;Total;2019S2;45.351
Centro América y Caribe;Total;2019S1;42.470
Centro América y Caribe;Total;2018S2;38.516
Centro América y Caribe;Total;2018S1;30.974
Centro América y Caribe;Total;2017S2;29.073
Centro América y Caribe;Total;2017S1;24.457
Centro América y Caribe;Total;2016S2;21.252
Centro América y Caribe;Total;2016S1;16.934
Centro América y Caribe;Total;2015S2;16.278
Centro América y Caribe;Total;2015S1;13.900
Centro América y Caribe;Total;2014S2;14.837
Centro América y Caribe;Total;2014S1;13.103
Centro América y Caribe;Total;2013S2;14.462
Centro América y Caribe;Total;2013S1;11.727
Centro América y Caribe;Total;2012S2;13.755
Centro América y Caribe;Total;2012S1;17.122
Centro América y Caribe;Total;2011S2;20.228
Centro América y Caribe;Total;2011S1;16.533
Centro América y Caribe;Total;2010S2;14.541
Centro América y Caribe;Total;2010S1;13.378
Centro América y Caribe;Total;2009S2;12.889
Centro América y Caribe;Total;2009S1;13.148
Centro América y Caribe;Total;2008S2;17.145
Centro América y Caribe;Total;2008S1;21.503
Centro América y Caribe;Española;2022S1;5.101
Centro América y Caribe;Española;2021S2;4.799
Centro América y Caribe;Española;2021S1;2.744
Centro América y Caribe;Española;2020S2;1.449
Centro América y Caribe;Española;2020S1;2.146
Centro América y Caribe;Española;2019S2;4.035
Centro América y Caribe;Española;2019S1;3.133
Centro América y Caribe;Española;2018S2;3.744
Centro América y Caribe;Española;2018S1;2.810
Centro América y Caribe;Española;2017S2;3.044
Centro América y Caribe;Española;2017S1;2.255
Centro América y Caribe;Española;2016S2;2.530
Centro América y Caribe;Española;2016S1;2.079
Centro América y Caribe;Española;2015S2;2.387
Centro América y Caribe;Española;2015S1;2.029
Centro América y Caribe;Española;2014S2;2.520
Centro América y Caribe;Española;2014S1;1.938
Centro América y Caribe;Española;2013S2;2.246
Centro América y Caribe;Española;2013S1;1.878
Centro América y Caribe;Española;2012S2;2.061
Centro América y Caribe;Española;2012S1;2.271
Centro América y Caribe;Española;2011S2;3.070
Centro América y Caribe;Española;2011S1;2.825
Centro América y Caribe;Española;2010S2;2.597
Centro América y Caribe;Española;2010S1;1.807
Centro América y Caribe;Española;2009S2;1.339
Centro América y Caribe;Española;2009S1;819
Centro América y Caribe;Española;2008S2;1.074
Centro América y Caribe;Española;2008S1;1.260
Centro América y Caribe;Extranjero;2022S1;39.414
Centro América y Caribe;Extranjero;2021S2;22.381
Centro América y Caribe;Extranjero;2021S1;13.639
Centro América y Caribe;Extranjero;2020S2;17.180
Centro América y Caribe;Extranjero;2020S1;29.336
Centro América y Caribe;Extranjero;2019S2;41.316
Centro América y Caribe;Extranjero;2019S1;39.337
Centro América y Caribe;Extranjero;2018S2;34.772
Centro América y Caribe;Extranjero;2018S1;28.164
Centro América y Caribe;Extranjero;2017S2;26.029
Centro América y Caribe;Extranjero;2017S1;22.202
Centro América y Caribe;Extranjero;2016S2;18.722
Centro América y Caribe;Extranjero;2016S1;14.855
Centro América y Caribe;Extranjero;2015S2;13.891
Centro América y Caribe;Extranjero;2015S1;11.871
Centro América y Caribe;Extranjero;2014S2;12.316
Centro América y Caribe;Extranjero;2014S1;11.166
Centro América y Caribe;Extranjero;2013S2;12.216
Centro América y Caribe;Extranjero;2013S1;9.849
Centro América y Caribe;Extranjero;2012S2;11.694
Centro América y Caribe;Extranjero;2012S1;14.850
Centro América y Caribe;Extranjero;2011S2;17.158
Centro América y Caribe;Extranjero;2011S1;13.708
Centro América y Caribe;Extranjero;2010S2;11.944
Centro América y Caribe;Extranjero;2010S1;11.571
Centro América y Caribe;Extranjero;2009S2;11.550
Centro América y Caribe;Extranjero;2009S1;12.329
Centro América y Caribe;Extranjero;2008S2;16.071
Centro América y Caribe;Extranjero;2008S1;20.243
Cuba;Total;2022S1;10.825
Cuba;Total;2021S2;9.249
Cuba;Total;2021S1;6.031
Cuba;Total;2020S2;2.353
Cuba;Total;2020S1;6.133
Cuba;Total;2019S2;10.369
Cuba;Total;2019S1;8.423
Cuba;Total;2018S2;8.430
Cuba;Total;2018S1;6.840
Cuba;Total;2017S2;5.948
Cuba;Total;2017S1;5.106
Cuba;Total;2016S2;4.685
Cuba;Total;2016S1;3.932
Cuba;Total;2015S2;4.254
Cuba;Total;2015S1;3.564
Cuba;Total;2014S2;4.295
Cuba;Total;2014S1;3.586
Cuba;Total;2013S2;4.453
Cuba;Total;2013S1;3.947
Cuba;Total;2012S2;4.367
Cuba;Total;2012S1;4.914
Cuba;Total;2011S2;6.510
Cuba;Total;2011S1;6.075
Cuba;Total;2010S2;5.728
Cuba;Total;2010S1;4.232
Cuba;Total;2009S2;3.820
Cuba;Total;2009S1;3.561
Cuba;Total;2008S2;4.987
Cuba;Total;2008S1;5.879
Cuba;Española;2022S1;3.832
Cuba;Española;2021S2;3.339
Cuba;Española;2021S1;1.829
Cuba;Española;2020S2;455
Cuba;Española;2020S1;1.307
Cuba;Española;2019S2;2.361
Cuba;Española;2019S1;1.786
Cuba;Española;2018S2;2.058
Cuba;Española;2018S1;1.520
Cuba;Española;2017S2;1.539
Cuba;Española;2017S1;1.161
Cuba;Española;2016S2;1.312
Cuba;Española;2016S1;1.199
Cuba;Española;2015S2;1.412
Cuba;Española;2015S1;1.299
Cuba;Española;2014S2;1.692
Cuba;Española;2014S1;1.382
Cuba;Española;2013S2;1.647
Cuba;Española;2013S1;1.454
Cuba;Española;2012S2;1.556
Cuba;Española;2012S1;1.782
Cuba;Española;2011S2;2.512
Cuba;Española;2011S1;2.409
Cuba;Española;2010S2;2.144
Cuba;Española;2010S1;1.471
Cuba;Española;2009S2;970
Cuba;Española;2009S1;540
Cuba;Española;2008S2;700
Cuba;Española;2008S1;935
Cuba;Extranjero;2022S1;6.993
Cuba;Extranjero;2021S2;5.910
Cuba;Extranjero;2021S1;4.202
Cuba;Extranjero;2020S2;1.898
Cuba;Extranjero;2020S1;4.826
Cuba;Extranjero;2019S2;8.008
Cuba;Extranjero;2019S1;6.637
Cuba;Extranjero;2018S2;6.372
Cuba;Extranjero;2018S1;5.320
Cuba;Extranjero;2017S2;4.409
Cuba;Extranjero;2017S1;3.945
Cuba;Extranjero;2016S2;3.374
Cuba;Extranjero;2016S1;2.733
Cuba;Extranjero;2015S2;2.842
Cuba;Extranjero;2015S1;2.266
Cuba;Extranjero;2014S2;2.603
Cuba;Extranjero;2014S1;2.204
Cuba;Extranjero;2013S2;2.806
Cuba;Extranjero;2013S1;2.493
Cuba;Extranjero;2012S2;2.811
Cuba;Extranjero;2012S1;3.132
Cuba;Extranjero;2011S2;3.998
Cuba;Extranjero;2011S1;3.666
Cuba;Extranjero;2010S2;3.584
Cuba;Extranjero;2010S1;2.762
Cuba;Extranjero;2009S2;2.850
Cuba;Extranjero;2009S1;3.021
Cuba;Extranjero;2008S2;4.287
Cuba;Extranjero;2008S1;4.944
Honduras;Total;2022S1;16.578
Honduras;Total;2021S2;7.101
Honduras;Total;2021S1;3.410
Honduras;Total;2020S2;6.665
Honduras;Total;2020S1;12.187
Honduras;Total;2019S2;14.426
Honduras;Total;2019S1;14.937
Honduras;Total;2018S2;12.048
Honduras;Total;2018S1;11.672
Honduras;Total;2017S2;10.025
Honduras;Total;2017S1;8.445
Honduras;Total;2016S2;5.888
Honduras;Total;2016S1;5.125
Honduras;Total;2015S2;3.939
Honduras;Total;2015S1;3.759
Honduras;Total;2014S2;2.814
Honduras;Total;2014S1;2.906
Honduras;Total;2013S2;2.293
Honduras;Total;2013S1;2.086
Honduras;Total;2012S2;1.988
Honduras;Total;2012S1;3.369
Honduras;Total;2011S2;3.400
Honduras;Total;2011S1;2.944
Honduras;Total;2010S2;2.286
Honduras;Total;2010S1;2.489
Honduras;Total;2009S2;1.940
Honduras;Total;2009S1;1.802
Honduras;Total;2008S2;1.941
Honduras;Total;2008S1;2.641
Honduras;Española;2022S1;112
Honduras;Española;2021S2;96
Honduras;Española;2021S1;79
Honduras;Española;2020S2;73
Honduras;Española;2020S1;112
Honduras;Española;2019S2;119
Honduras;Española;2019S1;147
Honduras;Española;2018S2;125
Honduras;Española;2018S1;121
Honduras;Española;2017S2;114
Honduras;Española;2017S1;77
Honduras;Española;2016S2;82
Honduras;Española;2016S1;64
Honduras;Española;2015S2;59
Honduras;Española;2015S1;46
Honduras;Española;2014S2;46
Honduras;Española;2014S1;30
Honduras;Española;2013S2;34
Honduras;Española;2013S1;33
Honduras;Española;2012S2;28
Honduras;Española;2012S1;53
Honduras;Española;2011S2;43
Honduras;Española;2011S1;38
Honduras;Española;2010S2;23
Honduras;Española;2010S1;30
Honduras;Española;2009S2;20
Honduras;Española;2009S1;21
Honduras;Española;2008S2;22
Honduras;Española;2008S1;10
Honduras;Extranjero;2022S1;16.466
Honduras;Extranjero;2021S2;7.005
Honduras;Extranjero;2021S1;3.331
Honduras;Extranjero;2020S2;6.592
Honduras;Extranjero;2020S1;12.075
Honduras;Extranjero;2019S2;14.307
Honduras;Extranjero;2019S1;14.790
Honduras;Extranjero;2018S2;11.923
Honduras;Extranjero;2018S1;11.551
Honduras;Extranjero;2017S2;9.911
Honduras;Extranjero;2017S1;8.368
Honduras;Extranjero;2016S2;5.806
Honduras;Extranjero;2016S1;5.061
Honduras;Extranjero;2015S2;3.880
Honduras;Extranjero;2015S1;3.713
Honduras;Extranjero;2014S2;2.768
Honduras;Extranjero;2014S1;2.876
Honduras;Extranjero;2013S2;2.258
Honduras;Extranjero;2013S1;2.053
Honduras;Extranjero;2012S2;1.959
Honduras;Extranjero;2012S1;3.315
Honduras;Extranjero;2011S2;3.356
Honduras;Extranjero;2011S1;2.906
Honduras;Extranjero;2010S2;2.262
Honduras;Extranjero;2010S1;2.459
Honduras;Extranjero;2009S2;1.920
Honduras;Extranjero;2009S1;1.781
Honduras;Extranjero;2008S2;1.919
Honduras;Extranjero;2008S1;2.631
Nicaragua;Total;2022S1;7.220
Nicaragua;Total;2021S2;2.169
Nicaragua;Total;2021S1;1.635
Nicaragua;Total;2020S2;3.439
Nicaragua;Total;2020S1;5.960
Nicaragua;Total;2019S2;8.088
Nicaragua;Total;2019S1;9.232
Nicaragua;Total;2018S2;7.378
Nicaragua;Total;2018S1;4.212
Nicaragua;Total;2017S2;3.050
Nicaragua;Total;2017S1;3.195
Nicaragua;Total;2016S2;2.156
Nicaragua;Total;2016S1;2.014
Nicaragua;Total;2015S2;1.574
Nicaragua;Total;2015S1;1.568
Nicaragua;Total;2014S2;1.325
Nicaragua;Total;2014S1;1.405
Nicaragua;Total;2013S2;1.070
Nicaragua;Total;2013S1;1.089
Nicaragua;Total;2012S2;1.058
Nicaragua;Total;2012S1;1.738
Nicaragua;Total;2011S2;1.935
Nicaragua;Total;2011S1;1.728
Nicaragua;Total;2010S2;1.440
Nicaragua;Total;2010S1;1.578
Nicaragua;Total;2009S2;1.287
Nicaragua;Total;2009S1;1.115
Nicaragua;Total;2008S2;1.240
Nicaragua;Total;2008S1;1.705
Nicaragua;Española;2022S1;76
Nicaragua;Española;2021S2;54
Nicaragua;Española;2021S1;42
Nicaragua;Española;2020S2;68
Nicaragua;Española;2020S1;69
Nicaragua;Española;2019S2;94
Nicaragua;Española;2019S1;113
Nicaragua;Española;2018S2;135
Nicaragua;Española;2018S1;58
Nicaragua;Española;2017S2;42
Nicaragua;Española;2017S1;55
Nicaragua;Española;2016S2;44
Nicaragua;Española;2016S1;38
Nicaragua;Española;2015S2;31
Nicaragua;Española;2015S1;30
Nicaragua;Española;2014S2;28
Nicaragua;Española;2014S1;24
Nicaragua;Española;2013S2;19
Nicaragua;Española;2013S1;16
Nicaragua;Española;2012S2;9
Nicaragua;Española;2012S1;23
Nicaragua;Española;2011S2;29
Nicaragua;Española;2011S1;25
Nicaragua;Española;2010S2;22
Nicaragua;Española;2010S1;17
Nicaragua;Española;2009S2;20
Nicaragua;Española;2009S1;16
Nicaragua;Española;2008S2;14
Nicaragua;Española;2008S1;15
Nicaragua;Extranjero;2022S1;7.144
Nicaragua;Extranjero;2021S2;2.115
Nicaragua;Extranjero;2021S1;1.593
Nicaragua;Extranjero;2020S2;3.371
Nicaragua;Extranjero;2020S1;5.891
Nicaragua;Extranjero;2019S2;7.994
Nicaragua;Extranjero;2019S1;9.119
Nicaragua;Extranjero;2018S2;7.243
Nicaragua;Extranjero;2018S1;4.154
Nicaragua;Extranjero;2017S2;3.008
Nicaragua;Extranjero;2017S1;3.140
Nicaragua;Extranjero;2016S2;2.113
Nicaragua;Extranjero;2016S1;1.976
Nicaragua;Extranjero;2015S2;1.543
Nicaragua;Extranjero;2015S1;1.538
Nicaragua;Extranjero;2014S2;1.297
Nicaragua;Extranjero;2014S1;1.381
Nicaragua;Extranjero;2013S2;1.051
Nicaragua;Extranjero;2013S1;1.073
Nicaragua;Extranjero;2012S2;1.049
Nicaragua;Extranjero;2012S1;1.715
Nicaragua;Extranjero;2011S2;1.906
Nicaragua;Extranjero;2011S1;1.702
Nicaragua;Extranjero;2010S2;1.418
Nicaragua;Extranjero;2010S1;1.561
Nicaragua;Extranjero;2009S2;1.267
Nicaragua;Extranjero;2009S1;1.099
Nicaragua;Extranjero;2008S2;1.226
Nicaragua;Extranjero;2008S1;1.690
República Dominicana;Total;2022S1;4.555
República Dominicana;Total;2021S2;4.751
República Dominicana;Total;2021S1;3.490
República Dominicana;Total;2020S2;3.405
República Dominicana;Total;2020S1;3.131
República Dominicana;Total;2019S2;6.399
República Dominicana;Total;2019S1;4.792
República Dominicana;Total;2018S2;6.151
República Dominicana;Total;2018S1;4.774
República Dominicana;Total;2017S2;6.535
República Dominicana;Total;2017S1;4.933
República Dominicana;Total;2016S2;5.859
República Dominicana;Total;2016S1;3.864
República Dominicana;Total;2015S2;4.520
República Dominicana;Total;2015S1;3.557
República Dominicana;Total;2014S2;4.719
República Dominicana;Total;2014S1;3.969
República Dominicana;Total;2013S2;5.248
República Dominicana;Total;2013S1;3.615
República Dominicana;Total;2012S2;4.979
República Dominicana;Total;2012S1;5.815
República Dominicana;Total;2011S2;6.694
República Dominicana;Total;2011S1;4.473
República Dominicana;Total;2010S2;3.666
República Dominicana;Total;2010S1;3.979
República Dominicana;Total;2009S2;4.639
República Dominicana;Total;2009S1;5.439
República Dominicana;Total;2008S2;7.465
República Dominicana;Total;2008S1;9.575
República Dominicana;Española;2022S1;829
República Dominicana;Española;2021S2;973
República Dominicana;Española;2021S1;604
República Dominicana;Española;2020S2;670
República Dominicana;Española;2020S1;515
República Dominicana;Española;2019S2;1.222
República Dominicana;Española;2019S1;861
República Dominicana;Española;2018S2;1.128
República Dominicana;Española;2018S1;915
República Dominicana;Española;2017S2;1.120
República Dominicana;Española;2017S1;791
República Dominicana;Española;2016S2;888
República Dominicana;Española;2016S1;620
República Dominicana;Española;2015S2;681
República Dominicana;Española;2015S1;510
República Dominicana;Española;2014S2;562
República Dominicana;Española;2014S1;376
República Dominicana;Española;2013S2;383
República Dominicana;Española;2013S1;281
República Dominicana;Española;2012S2;356
República Dominicana;Española;2012S1;318
República Dominicana;Española;2011S2;350
República Dominicana;Española;2011S1;253
República Dominicana;Española;2010S2;293
República Dominicana;Española;2010S1;195
República Dominicana;Española;2009S2;243
República Dominicana;Española;2009S1;175
República Dominicana;Española;2008S2;241
República Dominicana;Española;2008S1;222
República Dominicana;Extranjero;2022S1;3.726
República Dominicana;Extranjero;2021S2;3.778
República Dominicana;Extranjero;2021S1;2.886
República Dominicana;Extranjero;2020S2;2.735
República Dominicana;Extranjero;2020S1;2.616
República Dominicana;Extranjero;2019S2;5.177
República Dominicana;Extranjero;2019S1;3.931
República Dominicana;Extranjero;2018S2;5.023
República Dominicana;Extranjero;2018S1;3.859
República Dominicana;Extranjero;2017S2;5.415
República Dominicana;Extranjero;2017S1;4.142
República Dominicana;Extranjero;2016S2;4.971
República Dominicana;Extranjero;2016S1;3.244
República Dominicana;Extranjero;2015S2;3.839
República Dominicana;Extranjero;2015S1;3.047
República Dominicana;Extranjero;2014S2;4.157
República Dominicana;Extranjero;2014S1;3.593
República Dominicana;Extranjero;2013S2;4.865
República Dominicana;Extranjero;2013S1;3.335
República Dominicana;Extranjero;2012S2;4.623
República Dominicana;Extranjero;2012S1;5.497
República Dominicana;Extranjero;2011S2;6.344
República Dominicana;Extranjero;2011S1;4.220
República Dominicana;Extranjero;2010S2;3.373
República Dominicana;Extranjero;2010S1;3.783
República Dominicana;Extranjero;2009S2;4.396
República Dominicana;Extranjero;2009S1;5.264
República Dominicana;Extranjero;2008S2;7.224
República Dominicana;Extranjero;2008S1;9.353
Otros países de Centro América y Caribe;Total;2022S1;5.337
Otros países de Centro América y Caribe;Total;2021S2;3.910
Otros países de Centro América y Caribe;Total;2021S1;1.817
Otros países de Centro América y Caribe;Total;2020S2;2.767
Otros países de Centro América y Caribe;Total;2020S1;4.071
Otros países de Centro América y Caribe;Total;2019S2;6.069
Otros países de Centro América y Caribe;Total;2019S1;5.086
Otros países de Centro América y Caribe;Total;2018S2;4.509
Otros países de Centro América y Caribe;Total;2018S1;3.476
Otros países de Centro América y Caribe;Total;2017S2;3.515
Otros países de Centro América y Caribe;Total;2017S1;2.778
Otros países de Centro América y Caribe;Total;2016S2;2.663
Otros países de Centro América y Caribe;Total;2016S1;1.999
Otros países de Centro América y Caribe;Total;2015S2;1.992
Otros países de Centro América y Caribe;Total;2015S1;1.452
Otros países de Centro América y Caribe;Total;2014S2;1.683
Otros países de Centro América y Caribe;Total;2014S1;1.237
Otros países de Centro América y Caribe;Total;2013S2;1.399
Otros países de Centro América y Caribe;Total;2013S1;989
Otros países de Centro América y Caribe;Total;2012S2;1.364
Otros países de Centro América y Caribe;Total;2012S1;1.286
Otros países de Centro América y Caribe;Total;2011S2;1.689
Otros países de Centro América y Caribe;Total;2011S1;1.312
Otros países de Centro América y Caribe;Total;2010S2;1.421
Otros países de Centro América y Caribe;Total;2010S1;1.100
Otros países de Centro América y Caribe;Total;2009S2;1.203
Otros países de Centro América y Caribe;Total;2009S1;1.231
Otros países de Centro América y Caribe;Total;2008S2;1.512
Otros países de Centro América y Caribe;Total;2008S1;1.703
Otros países de Centro América y Caribe;Española;2022S1;252
