Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Ambos sexos;19 Melilla;De 20 a 24 años;2006;20,07
Ambos sexos;19 Melilla;De 25 a 54 años;2025;25,16
Ambos sexos;19 Melilla;De 25 a 54 años;2024;25,9
Ambos sexos;19 Melilla;De 25 a 54 años;2023;25,67
Ambos sexos;19 Melilla;De 25 a 54 años;2022;23,99
Ambos sexos;19 Melilla;De 25 a 54 años;2021;24,65
Ambos sexos;19 Melilla;De 25 a 54 años;2020;20,21
Ambos sexos;19 Melilla;De 25 a 54 años;2019;24,67
Ambos sexos;19 Melilla;De 25 a 54 años;2018;22,52
Ambos sexos;19 Melilla;De 25 a 54 años;2017;25,79
Ambos sexos;19 Melilla;De 25 a 54 años;2016;27,41
Ambos sexos;19 Melilla;De 25 a 54 años;2015;32,57
Ambos sexos;19 Melilla;De 25 a 54 años;2014;26,98
Ambos sexos;19 Melilla;De 25 a 54 años;2013;30,92
Ambos sexos;19 Melilla;De 25 a 54 años;2012;24,63
Ambos sexos;19 Melilla;De 25 a 54 años;2011;20,03
Ambos sexos;19 Melilla;De 25 a 54 años;2010;20,92
Ambos sexos;19 Melilla;De 25 a 54 años;2009;23,13
Ambos sexos;19 Melilla;De 25 a 54 años;2008;17,68
Ambos sexos;19 Melilla;De 25 a 54 años;2007;16,6
Ambos sexos;19 Melilla;De 25 a 54 años;2006;12,55
Ambos sexos;19 Melilla;De 55 y más años;2025;15,03
Ambos sexos;19 Melilla;De 55 y más años;2024;21,4
Ambos sexos;19 Melilla;De 55 y más años;2023;20,24
Ambos sexos;19 Melilla;De 55 y más años;2022;17,46
Ambos sexos;19 Melilla;De 55 y más años;2021;14,21
Ambos sexos;19 Melilla;De 55 y más años;2020;15,16
Ambos sexos;19 Melilla;De 55 y más años;2019;17,5
Ambos sexos;19 Melilla;De 55 y más años;2018;19,16
Ambos sexos;19 Melilla;De 55 y más años;2017;16,26
Ambos sexos;19 Melilla;De 55 y más años;2016;22,48
Ambos sexos;19 Melilla;De 55 y más años;2015;19,38
Ambos sexos;19 Melilla;De 55 y más años;2014;21,9
Ambos sexos;19 Melilla;De 55 y más años;2013;23,85
Ambos sexos;19 Melilla;De 55 y más años;2012;16,06
Ambos sexos;19 Melilla;De 55 y más años;2011;13,25
Ambos sexos;19 Melilla;De 55 y más años;2010;3,63
Ambos sexos;19 Melilla;De 55 y más años;2009;11,64
Ambos sexos;19 Melilla;De 55 y más años;2008;19,22
Ambos sexos;19 Melilla;De 55 y más años;2007;10,86
Ambos sexos;19 Melilla;De 55 y más años;2006;2,37
Hombres;Total Nacional;Total;2025;9,26
Hombres;Total Nacional;Total;2024;10,15
Hombres;Total Nacional;Total;2023;10,66
Hombres;Total Nacional;Total;2022;11,39
Hombres;Total Nacional;Total;2021;13,22
Hombres;Total Nacional;Total;2020;13,87
Hombres;Total Nacional;Total;2019;12,45
Hombres;Total Nacional;Total;2018;13,72
Hombres;Total Nacional;Total;2017;15,66
Hombres;Total Nacional;Total;2016;18,12
Hombres;Total Nacional;Total;2015;20,77
Hombres;Total Nacional;Total;2014;23,6
Hombres;Total Nacional;Total;2013;25,6
Hombres;Total Nacional;Total;2012;24,58
Hombres;Total Nacional;Total;2011;21,04
Hombres;Total Nacional;Total;2010;19,57
Hombres;Total Nacional;Total;2009;17,64
Hombres;Total Nacional;Total;2008;10,05
Hombres;Total Nacional;Total;2007;6,41
Hombres;Total Nacional;Total;2006;6,35
Hombres;Total Nacional;Menores de 25 años;2025;24,05
Hombres;Total Nacional;Menores de 25 años;2024;26,04
Hombres;Total Nacional;Menores de 25 años;2023;28,82
Hombres;Total Nacional;Menores de 25 años;2022;28,65
Hombres;Total Nacional;Menores de 25 años;2021;34,01
Hombres;Total Nacional;Menores de 25 años;2020;37,09
Hombres;Total Nacional;Menores de 25 años;2019;30,92
Hombres;Total Nacional;Menores de 25 años;2018;35,25
Hombres;Total Nacional;Menores de 25 años;2017;39,55
Hombres;Total Nacional;Menores de 25 años;2016;44,04
Hombres;Total Nacional;Menores de 25 años;2015;48,65
Hombres;Total Nacional;Menores de 25 años;2014;53,43
Hombres;Total Nacional;Menores de 25 años;2013;56,22
Hombres;Total Nacional;Menores de 25 años;2012;54,12
Hombres;Total Nacional;Menores de 25 años;2011;48,15
Hombres;Total Nacional;Menores de 25 años;2010;43,08
Hombres;Total Nacional;Menores de 25 años;2009;39,06
Hombres;Total Nacional;Menores de 25 años;2008;23,59
Hombres;Total Nacional;Menores de 25 años;2007;15,22
Hombres;Total Nacional;Menores de 25 años;2006;14,99
Hombres;Total Nacional;25 y más años;2025;8,05
Hombres;Total Nacional;25 y más años;2024;8,84
Hombres;Total Nacional;25 y más años;2023;9,24
Hombres;Total Nacional;25 y más años;2022;10,1
Hombres;Total Nacional;25 y más años;2021;11,74
Hombres;Total Nacional;25 y más años;2020;12,24
Hombres;Total Nacional;25 y más años;2019;11,09
Hombres;Total Nacional;25 y más años;2018;12,17
Hombres;Total Nacional;25 y más años;2017;13,96
Hombres;Total Nacional;25 y más años;2016;16,31
Hombres;Total Nacional;25 y más años;2015;18,76
Hombres;Total Nacional;25 y más años;2014;21,38
Hombres;Total Nacional;25 y más años;2013;23,18
Hombres;Total Nacional;25 y más años;2012;22,18
Hombres;Total Nacional;25 y más años;2011;18,7
Hombres;Total Nacional;25 y más años;2010;17,35
Hombres;Total Nacional;25 y más años;2009;15,42
Hombres;Total Nacional;25 y más años;2008;8,51
Hombres;Total Nacional;25 y más años;2007;5,36
Hombres;Total Nacional;25 y más años;2006;5,29
Hombres;Total Nacional;De 16 a 19 años;2025;35,62
Hombres;Total Nacional;De 16 a 19 años;2024;37,94
Hombres;Total Nacional;De 16 a 19 años;2023;43,32
Hombres;Total Nacional;De 16 a 19 años;2022;45,36
Hombres;Total Nacional;De 16 a 19 años;2021;49,64
Hombres;Total Nacional;De 16 a 19 años;2020;50,11
Hombres;Total Nacional;De 16 a 19 años;2019;42,82
Hombres;Total Nacional;De 16 a 19 años;2018;49,72
Hombres;Total Nacional;De 16 a 19 años;2017;54,14
Hombres;Total Nacional;De 16 a 19 años;2016;58,81
Hombres;Total Nacional;De 16 a 19 años;2015;64,72
Hombres;Total Nacional;De 16 a 19 años;2014;65,75
Hombres;Total Nacional;De 16 a 19 años;2013;72,29
Hombres;Total Nacional;De 16 a 19 años;2012;72,03
Hombres;Total Nacional;De 16 a 19 años;2011;64,41
Hombres;Total Nacional;De 16 a 19 años;2010;60,12
Hombres;Total Nacional;De 16 a 19 años;2009;54,76
Hombres;Total Nacional;De 16 a 19 años;2008;35,77
Hombres;Total Nacional;De 16 a 19 años;2007;23,94
Hombres;Total Nacional;De 16 a 19 años;2006;23,83
Hombres;Total Nacional;De 20 a 24 años;2025;21,68
Hombres;Total Nacional;De 20 a 24 años;2024;23,22
Hombres;Total Nacional;De 20 a 24 años;2023;25,62
Hombres;Total Nacional;De 20 a 24 años;2022;24,9
Hombres;Total Nacional;De 20 a 24 años;2021;30,67
Hombres;Total Nacional;De 20 a 24 años;2020;34,23
Hombres;Total Nacional;De 20 a 24 años;2019;28,18
Hombres;Total Nacional;De 20 a 24 años;2018;31,97
Hombres;Total Nacional;De 20 a 24 años;2017;36,16
Hombres;Total Nacional;De 20 a 24 años;2016;40,94
Hombres;Total Nacional;De 20 a 24 años;2015;45,19
Hombres;Total Nacional;De 20 a 24 años;2014;50,97
Hombres;Total Nacional;De 20 a 24 años;2013;52,71
Hombres;Total Nacional;De 20 a 24 años;2012;50,21
Hombres;Total Nacional;De 20 a 24 años;2011;44,29
Hombres;Total Nacional;De 20 a 24 años;2010;38,67
Hombres;Total Nacional;De 20 a 24 años;2009;34,54
Hombres;Total Nacional;De 20 a 24 años;2008;19,84
Hombres;Total Nacional;De 20 a 24 años;2007;12,41
Hombres;Total Nacional;De 20 a 24 años;2006;12,31
Hombres;Total Nacional;De 25 a 54 años;2025;8,01
Hombres;Total Nacional;De 25 a 54 años;2024;8,85
Hombres;Total Nacional;De 25 a 54 años;2023;9,18
Hombres;Total Nacional;De 25 a 54 años;2022;10,12
Hombres;Total Nacional;De 25 a 54 años;2021;11,87
Hombres;Total Nacional;De 25 a 54 años;2020;12,56
Hombres;Total Nacional;De 25 a 54 años;2019;11,05
Hombres;Total Nacional;De 25 a 54 años;2018;12,15
Hombres;Total Nacional;De 25 a 54 años;2017;13,89
Hombres;Total Nacional;De 25 a 54 años;2016;16,34
Hombres;Total Nacional;De 25 a 54 años;2015;18,94
Hombres;Total Nacional;De 25 a 54 años;2014;21,7
Hombres;Total Nacional;De 25 a 54 años;2013;23,81
Hombres;Total Nacional;De 25 a 54 años;2012;23,01
Hombres;Total Nacional;De 25 a 54 años;2011;19,36
Hombres;Total Nacional;De 25 a 54 años;2010;17,92
Hombres;Total Nacional;De 25 a 54 años;2009;16,15
Hombres;Total Nacional;De 25 a 54 años;2008;8,9
Hombres;Total Nacional;De 25 a 54 años;2007;5,45
Hombres;Total Nacional;De 25 a 54 años;2006;5,38
Hombres;Total Nacional;De 55 y más años;2025;8,2
Hombres;Total Nacional;De 55 y más años;2024;8,8
Hombres;Total Nacional;De 55 y más años;2023;9,46
Hombres;Total Nacional;De 55 y más años;2022;9,99
Hombres;Total Nacional;De 55 y más años;2021;11,26
Hombres;Total Nacional;De 55 y más años;2020;11
Hombres;Total Nacional;De 55 y más años;2019;11,26
Hombres;Total Nacional;De 55 y más años;2018;12,26
Hombres;Total Nacional;De 55 y más años;2017;14,26
Hombres;Total Nacional;De 55 y más años;2016;16,2
Hombres;Total Nacional;De 55 y más años;2015;17,83
Hombres;Total Nacional;De 55 y más años;2014;19,67
Hombres;Total Nacional;De 55 y más años;2013;19,59
Hombres;Total Nacional;De 55 y más años;2012;17,34
Hombres;Total Nacional;De 55 y más años;2011;14,67
Hombres;Total Nacional;De 55 y más años;2010;13,82
Hombres;Total Nacional;De 55 y más años;2009;10,87
Hombres;Total Nacional;De 55 y más años;2008;6,15
Hombres;Total Nacional;De 55 y más años;2007;4,76
Hombres;Total Nacional;De 55 y más años;2006;4,72
Hombres;01 Andalucía;Total;2025;12,68
Hombres;01 Andalucía;Total;2024;14,14
Hombres;01 Andalucía;Total;2023;15,63
Hombres;01 Andalucía;Total;2022;16,11
Hombres;01 Andalucía;Total;2021;18,76
Hombres;01 Andalucía;Total;2020;18,82
Hombres;01 Andalucía;Total;2019;17,84
Hombres;01 Andalucía;Total;2018;19,76
Hombres;01 Andalucía;Total;2017;22,94
Hombres;01 Andalucía;Total;2016;26,2
Hombres;01 Andalucía;Total;2015;29,08
Hombres;01 Andalucía;Total;2014;32,7
Hombres;01 Andalucía;Total;2013;34,78
Hombres;01 Andalucía;Total;2012;33,42
Hombres;01 Andalucía;Total;2011;28,69
Hombres;01 Andalucía;Total;2010;26,7
Hombres;01 Andalucía;Total;2009;24,05
Hombres;01 Andalucía;Total;2008;15,26
Hombres;01 Andalucía;Total;2007;9,56
Hombres;01 Andalucía;Total;2006;9,27
Hombres;01 Andalucía;Menores de 25 años;2025;31,73
Hombres;01 Andalucía;Menores de 25 años;2024;36,02
Hombres;01 Andalucía;Menores de 25 años;2023;41,15
Hombres;01 Andalucía;Menores de 25 años;2022;32,6
Hombres;01 Andalucía;Menores de 25 años;2021;42,2
Hombres;01 Andalucía;Menores de 25 años;2020;47,26
Hombres;01 Andalucía;Menores de 25 años;2019;38,03
Hombres;01 Andalucía;Menores de 25 años;2018;46,89
Hombres;01 Andalucía;Menores de 25 años;2017;48,81
Hombres;01 Andalucía;Menores de 25 años;2016;56,35
Hombres;01 Andalucía;Menores de 25 años;2015;55,08
Hombres;01 Andalucía;Menores de 25 años;2014;61,85
Hombres;01 Andalucía;Menores de 25 años;2013;65,25
Hombres;01 Andalucía;Menores de 25 años;2012;63,41
Hombres;01 Andalucía;Menores de 25 años;2011;55,69
Hombres;01 Andalucía;Menores de 25 años;2010;50,63
Hombres;01 Andalucía;Menores de 25 años;2009;46,33
Hombres;01 Andalucía;Menores de 25 años;2008;30,13
Hombres;01 Andalucía;Menores de 25 años;2007;19,53
Hombres;01 Andalucía;Menores de 25 años;2006;17
